timestamp,total_requests,active_connections,cpu_utilization,memory_utilization
"2025-10-22T03:01:43.913Z",80486,3906,80.66365140866517,66.20074311291006
"2025-10-22T04:01:43.913Z",79384,3987,82.22645756613096,66.58960252131973
"2025-10-22T05:01:43.913Z",79281,4045,75.32764504529234,62.704991263470546
"2025-10-22T06:01:43.913Z",80866,3957,77.84656516638613,59.4531145642311
"2025-10-22T07:01:43.913Z",80488,3913,77.44958229934346,68.47163327482497
"2025-10-22T08:01:43.913Z",79292,3971,81.55000787974629,61.61920422312315
"2025-10-22T09:01:43.913Z",79236,3929,78.44384476666308,65.2968276405224
"2025-10-22T10:01:43.913Z",79067,4064,77.38607275940497,59.22795539327488
"2025-10-22T11:01:43.913Z",80102,3969,78.57259339676766,63.57160766307245
"2025-10-22T12:01:43.913Z",29761,1471,32.27896750320484,28.702394128187688
"2025-10-22T13:01:43.913Z",30994,1509,30.90121137225998,19.7164550270562
"2025-10-22T14:01:43.913Z",29151,1517,26.480049655879238,26.197097578221705
"2025-10-22T15:01:43.913Z",29685,1440,33.4828719358207,27.448318480491523
"2025-10-22T16:01:43.913Z",29306,1402,34.31957577600714,25.743914193391515
"2025-10-22T17:01:43.913Z",29771,1417,33.16121058677143,23.19236264040291
"2025-10-22T18:01:43.913Z",30463,1439,34.00098493688853,27.801524894241098
"2025-10-22T19:01:43.913Z",29967,1465,30.667090086813296,22.645205050210542
"2025-10-22T20:01:43.913Z",30667,1480,34.93302619273506,26.606678436029092
"2025-10-22T21:01:43.913Z",30562,1552,31.488128464420083,25.35954949730154
"2025-10-22T22:01:43.913Z",29788,1448,31.689217023092592,19.63121619289756
"2025-10-22T23:01:43.913Z",120023,6069,100,95.30945556296514
"2025-10-23T00:01:43.913Z",30244,1542,31.677749768213932,20.654478564554054
"2025-10-23T01:01:43.913Z",29650,1538,28.570749428718447,20.63132400438672
"2025-10-23T02:01:43.913Z",80693,3946,81.40829596511917,66.42904320970366
"2025-10-23T03:01:43.913Z",79066,3932,83.02114954342616,65.74191031896696
"2025-10-23T04:01:43.913Z",79438,4060,79.43480315050006,62.74090777287749
"2025-10-23T05:01:43.913Z",80525,3930,81.55726344542519,63.24519768717543
"2025-10-23T06:01:43.913Z",79302,3942,81.08540361488551,61.20688889607259
"2025-10-23T07:01:43.913Z",80312,4071,81.28929117150007,62.34424756142987
"2025-10-23T08:01:43.913Z",79251,3936,83.00890655471824,59.023006064799766
"2025-10-23T09:01:43.913Z",80808,4003,79.05124309385288,59.842262465513286
"2025-10-23T10:01:43.913Z",79420,4020,83.83628881457201,66.95559132322965
"2025-10-23T11:01:43.913Z",79368,3931,81.72249873931997,68.52982004479456
"2025-10-23T12:01:43.913Z",29160,1516,29.872572917058193,25.18872220658385
"2025-10-23T13:01:43.913Z",29520,1557,26.33767088185277,22.455293999688827
"2025-10-23T14:01:43.913Z",30637,1497,29.321833568968245,22.559526546469062
"2025-10-23T15:01:43.913Z",29463,1503,32.41515518363658,21.921119275864562
"2025-10-23T16:01:43.913Z",29262,1443,31.13803690032361,25.521567163289895
"2025-10-23T17:01:43.913Z",29546,1406,27.927441632147485,25.19480474360162
"2025-10-23T18:01:43.913Z",29786,1439,28.09759152029515,22.222546796645375
"2025-10-23T19:01:43.913Z",120693,6000,100,98.92364321889335
"2025-10-23T20:01:43.913Z",30083,1558,33.87712077939036,26.291773052652413
"2025-10-23T21:01:43.913Z",120014,6011,100,95.92542290351251
"2025-10-23T22:01:43.913Z",29472,1526,30.057853592110263,21.628621325866273
"2025-10-23T23:01:43.913Z",30565,1588,29.06264223493449,22.588332846227832
"2025-10-24T00:01:43.913Z",29383,1422,30.200508426214945,25.512314374770053
"2025-10-24T01:01:43.913Z",30374,1431,27.865739829561782,28.898044601323697
"2025-10-24T02:01:43.913Z",79799,3942,84.61645561654454,61.65491189195631
"2025-10-24T03:01:43.913Z",79745,4022,79.55687727218175,63.31795779232634
"2025-10-24T04:01:43.913Z",80919,3924,82.14840336178719,59.60286718462381
"2025-10-24T05:01:43.913Z",80541,4068,80.42780827590434,61.91658651219371
"2025-10-24T06:01:43.913Z",79703,3927,81.00922450682658,60.52745439454419
"2025-10-24T07:01:43.913Z",80813,4030,80.02093173351847,60.86156753545471
"2025-10-24T08:01:43.913Z",79518,4097,75.2550074100105,61.44499417370353
"2025-10-24T09:01:43.913Z",79534,4051,82.35727694715773,67.07163321926996
"2025-10-24T10:01:43.913Z",79923,3996,77.53430402560747,67.85510426936604
"2025-10-24T11:01:43.913Z",80406,3994,75.44944379470427,59.27043516311331
"2025-10-24T12:01:43.913Z",29700,1412,30.964901229328866,23.710720703537422
"2025-10-24T13:01:43.913Z",29578,1476,31.55757732627842,24.08548174008212
"2025-10-24T14:01:43.913Z",30807,1547,29.5165636032942,28.453172968854833
"2025-10-24T15:01:43.913Z",30233,1558,34.386901445665416,24.57225192209922
"2025-10-24T16:01:43.913Z",29288,1404,29.588395749782503,27.308939505412823
"2025-10-24T17:01:43.913Z",29427,1576,26.831232282004844,27.88934038164726
"2025-10-24T18:01:43.913Z",29177,1525,30.11147881166948,21.882068659847345
"2025-10-24T19:01:43.913Z",29307,1433,29.104785195180142,20.492949006361613
"2025-10-24T20:01:43.913Z",29338,1543,29.973859656328486,21.843106391010263
"2025-10-24T21:01:43.913Z",30216,1516,27.817966076874153,27.474354764118157
"2025-10-24T22:01:43.913Z",29346,1586,31.04622048146576,28.059595550343786
"2025-10-24T23:01:43.913Z",30482,1410,29.06517844854977,24.8805429341977
"2025-10-25T00:01:43.913Z",30894,1430,34.98559733730795,26.45597887363206
"2025-10-25T01:01:43.913Z",30683,1588,33.750440810730325,28.209064222729353
"2025-10-25T02:01:43.913Z",50799,2533,46.33189968131221,35.35953022257435
"2025-10-25T03:01:43.913Z",50860,2506,50.988849400123094,43.28291150541125
"2025-10-25T04:01:43.913Z",49372,2529,50.10836485807457,36.43329860210419
"2025-10-25T05:01:43.913Z",50276,2410,49.43232998003857,36.41330044726663
"2025-10-25T06:01:43.913Z",50013,2404,47.274193456624054,43.76119240890455
"2025-10-25T07:01:43.913Z",50981,2543,51.56240335500275,42.83026676856178
"2025-10-25T08:01:43.913Z",49637,2597,46.12288437792738,36.69908260402478
"2025-10-25T09:01:43.913Z",49890,2522,48.52406466997604,41.47395180019988
"2025-10-25T10:01:43.913Z",49890,2437,47.11571628301988,43.798260572893504
"2025-10-25T11:01:43.913Z",49232,2417,47.78337157836257,41.26801127039357
"2025-10-25T12:01:43.913Z",30619,1551,27.18871737552648,21.036602264694636
"2025-10-25T13:01:43.913Z",29144,1537,25.792616261481626,19.506946633615335
"2025-10-25T14:01:43.913Z",29057,1455,33.29044650134516,28.13118896624097
"2025-10-25T15:01:43.913Z",30891,1543,32.290171654405555,26.03355306596657
"2025-10-25T16:01:43.913Z",30146,1558,29.356259361352837,26.36106884106863
"2025-10-25T17:01:43.913Z",29355,1413,33.691696984196575,27.201216599939034
"2025-10-25T18:01:43.913Z",30100,1553,29.787698028828256,25.49176370441337
"2025-10-25T19:01:43.913Z",29228,1415,26.32680199683437,21.915813292698125
"2025-10-25T20:01:43.913Z",29305,1438,25.655220780029644,25.790842478531157
"2025-10-25T21:01:43.913Z",30501,1468,34.906590482279015,19.394657407451444
"2025-10-25T22:01:43.913Z",30717,1434,26.50655605376302,23.451566316369263
"2025-10-25T23:01:43.913Z",30503,1471,26.006791008787133,21.515124095536294
"2025-10-26T00:01:43.913Z",30605,1588,33.00596945415824,23.92946894548049
"2025-10-26T01:01:43.913Z",119461,5915,100,100
"2025-10-26T02:01:43.913Z",49554,2514,45.12883286562778,36.32968867097609
"2025-10-26T03:01:43.913Z",49467,2557,50.40405448849472,35.32674586000161
"2025-10-26T04:01:43.913Z",50137,2492,47.026709323072474,35.00591787197531
"2025-10-26T05:01:43.913Z",49624,2547,49.50005710890104,41.618074659450635
"2025-10-26T06:01:43.913Z",50970,2540,51.17820601121192,36.12072254868683
"2025-10-26T07:01:43.913Z",50594,2567,51.21054115033698,43.759760449566905
"2025-10-26T08:01:43.913Z",50194,2504,49.60227061311376,40.775993334380466
"2025-10-26T09:01:43.913Z",49300,2516,54.285456384379046,40.75627317585691
"2025-10-26T10:01:43.913Z",49597,2446,54.077921621917426,36.18088816444343
"2025-10-26T11:01:43.913Z",49232,2593,48.45731699167626,42.670655750759664
"2025-10-26T12:01:43.913Z",30039,1508,25.14732843364821,23.271564355086113
"2025-10-26T13:01:43.913Z",29214,1443,31.01472583726292,28.264523149124244
"2025-10-26T14:01:43.913Z",29560,1587,27.151578216020436,24.22008939540579
"2025-10-26T15:01:43.913Z",29000,1435,28.201802357474936,22.59626904463856
"2025-10-26T16:01:43.913Z",30771,1438,26.26112335845168,23.933481735700326
"2025-10-26T17:01:43.913Z",29736,1424,27.685822276125887,24.629911180089266
"2025-10-26T18:01:43.913Z",30789,1427,29.636427984080694,27.470310633413646
"2025-10-26T19:01:43.913Z",30690,1535,30.405535694783882,21.116093715078254
"2025-10-26T20:01:43.913Z",29919,1546,29.15047602921628,19.929456679353866
"2025-10-26T21:01:43.913Z",30015,1569,31.072984653721285,19.46569977798695
"2025-10-26T22:01:43.913Z",29119,1433,26.571991504368583,23.55173905404867
"2025-10-26T23:01:43.913Z",29063,1583,26.17960451476774,26.714576954015588
"2025-10-27T00:01:43.913Z",29463,1454,31.934736727803852,25.580213754192133
"2025-10-27T01:01:43.913Z",29957,1441,27.26709182145556,20.816009438681736
"2025-10-27T02:01:43.913Z",80534,3989,78.9445469663113,63.01117019462182
"2025-10-27T03:01:43.913Z",80493,4062,80.68402633700421,67.43315069360067
"2025-10-27T04:01:43.913Z",79763,4009,84.81481560104652,61.974658295317276
"2025-10-27T05:01:43.913Z",80497,4022,80.901696337023,61.675264245493565
"2025-10-27T06:01:43.913Z",79344,3948,76.95706263270618,62.62506188902172
"2025-10-27T07:01:43.913Z",79641,4065,83.37178744549749,60.748348692175675
"2025-10-27T08:01:43.913Z",79266,4070,80.7331912699747,68.3808146955937
"2025-10-27T09:01:43.913Z",80959,3939,81.34475280610086,59.5177636336055
"2025-10-27T10:01:43.913Z",79826,3995,76.74184946604728,67.96602116879899
"2025-10-27T11:01:43.913Z",79933,3923,75.65696892317828,64.78049613837176
"2025-10-27T12:01:43.913Z",29944,1488,32.98268529284917,19.378808622285923
"2025-10-27T13:01:43.913Z",29910,1573,27.472269040552955,21.634695331576925
"2025-10-27T14:01:43.913Z",30715,1455,31.35787278382217,20.554524617621432
"2025-10-27T15:01:43.913Z",29978,1561,28.27446922908589,24.148520611550282
"2025-10-27T16:01:43.913Z",30663,1471,32.18785073324472,25.5622464031894
"2025-10-27T17:01:43.913Z",29212,1514,32.75413192161046,23.77283380718241
"2025-10-27T18:01:43.913Z",29392,1443,27.672701185321436,21.05603667923258
"2025-10-27T19:01:43.913Z",29320,1448,25.550193901651248,26.342634851552898
"2025-10-27T20:01:43.913Z",30075,1527,30.77424493066878,26.74860973972403
"2025-10-27T21:01:43.913Z",30379,1587,25.63390888596222,26.11224953725781
"2025-10-27T22:01:43.913Z",30354,1575,26.26271298279237,19.316871148802324
"2025-10-27T23:01:43.913Z",30871,1415,26.66516282208209,27.509430771218582
"2025-10-28T00:01:43.913Z",30247,1461,27.784183732259628,27.349407752083206
"2025-10-28T01:01:43.913Z",30857,1590,30.50894329572824,20.153460018234153
"2025-10-28T02:01:43.913Z",79046,3996,78.33658833467199,67.7650976260281
"2025-10-28T03:01:43.913Z",80845,4095,75.65760257397037,60.77848311467395
"2025-10-28T04:01:43.913Z",79360,3955,79.56671728451839,67.069628467019
"2025-10-28T05:01:43.913Z",80226,3957,77.51318285414955,61.40090872086579
"2025-10-28T06:01:43.913Z",80147,4034,80.87995846003815,63.40814291285155
"2025-10-28T07:01:43.913Z",80394,3930,78.75469794924834,68.72405193780592
"2025-10-28T08:01:43.913Z",79142,4026,84.5314327227467,64.25779703542831
"2025-10-28T09:01:43.913Z",80022,4022,80.30001473219374,67.05077890803419
"2025-10-28T10:01:43.913Z",80165,3953,77.18736517685488,62.02620320852128
"2025-10-28T11:01:43.913Z",80654,3970,83.51128258182186,61.265991836033706
"2025-10-28T12:01:43.913Z",30820,1581,30.967485428046196,19.514984715711346
"2025-10-28T13:01:43.913Z",29586,1479,25.377866211498613,27.405832923720528
"2025-10-28T14:01:43.913Z",29670,1426,33.12951166063538,27.245469487538468
"2025-10-28T15:01:43.913Z",29747,1557,32.08770648655899,23.129492138667153
"2025-10-28T16:01:43.913Z",30667,1477,29.96156190486409,22.77206502497718
"2025-10-28T17:01:43.913Z",29137,1512,32.171699001451856,28.606908322364184
"2025-10-28T18:01:43.913Z",30323,1589,26.865715331213487,20.467741692850502
"2025-10-28T19:01:43.913Z",29646,1570,29.089153857082,27.495564961527442
"2025-10-28T20:01:43.913Z",29614,1400,27.776697447396273,25.104048321056094
"2025-10-28T21:01:43.913Z",29827,1405,31.570378273771638,20.34527153233273
"2025-10-28T22:01:43.913Z",29775,1483,28.478761092220612,24.0873657384939
"2025-10-28T23:01:43.913Z",29406,1507,33.80935473727307,23.264872101571186
"2025-10-29T00:01:43.913Z",30615,1571,30.85503042600381,24.54246874050083
"2025-10-29T01:01:43.913Z",30595,1459,32.2420754962235,28.5172679472855
"2025-10-29T02:01:43.913Z",80424,4049,78.57303419557942,60.194511624898055
"2025-10-29T03:01:43.913Z",80874,4098,80.34550499798158,68.79897683718255
"2025-10-29T04:01:43.913Z",79916,3951,81.98505583345282,59.290408080608216
"2025-10-29T05:01:43.913Z",80558,4063,76.66226892280734,60.576069380147004
"2025-10-29T06:01:43.913Z",80042,4058,83.57400725066874,67.9396976932958
"2025-10-29T07:01:43.913Z",80969,3923,80.71834020456322,59.666790741868155
"2025-10-29T08:01:43.913Z",80707,3936,83.70110889235748,68.09595977873208
"2025-10-29T09:01:43.913Z",79584,4046,77.39228463174526,67.49098607605569
"2025-10-29T10:01:43.913Z",80593,4093,84.6018097255755,68.8675382083717
"2025-10-29T11:01:43.913Z",80952,3926,77.63584088851029,68.77207494611142
"2025-10-29T12:01:43.913Z",30869,1591,25.604933601123278,27.64875454240104
"2025-10-29T13:01:43.913Z",30219,1535,26.981005686501796,27.274093028643684
"2025-10-29T14:01:43.913Z",30866,1489,33.87691318587796,24.237649790037974
"2025-10-29T15:01:43.913Z",30816,1511,27.104273229694932,27.79627508315369
"2025-10-29T16:01:43.913Z",29511,1571,33.348156585366546,27.178346003775903
"2025-10-29T17:01:43.913Z",30332,1573,26.1691169871202,28.980343863591592
"2025-10-29T18:01:43.913Z",29019,1513,30.153280574578606,23.426042304628478
"2025-10-29T19:01:43.913Z",30940,1566,26.859289422040238,22.717242052720774
"2025-10-29T20:01:43.913Z",29873,1463,34.979672135175555,22.94512390454464
"2025-10-29T21:01:43.913Z",29359,1484,34.63375653615384,27.88780888865513
"2025-10-29T22:01:43.913Z",30891,1513,27.643575823951558,25.248075126302922
"2025-10-29T23:01:43.913Z",29587,1581,26.918668238071895,20.973863742753778
"2025-10-30T00:01:43.913Z",29157,1449,34.58158000512897,23.288519209320057
"2025-10-30T01:01:43.913Z",29703,1515,29.512474212203323,28.400643189289255
"2025-10-30T02:01:43.913Z",79232,4034,81.62295833178445,66.6714381869623
"2025-10-30T03:01:43.913Z",80129,3961,82.69882929784451,68.44370565820155
"2025-10-30T04:01:43.913Z",79916,4062,80.55321713518045,59.46032945457253
"2025-10-30T05:01:43.913Z",80467,3957,81.2641183406782,65.14525729833211
"2025-10-30T06:01:43.913Z",79504,3964,75.88866236012781,61.42047366585915
"2025-10-30T07:01:43.913Z",79765,3990,83.71141766647297,59.6982001422966
"2025-10-30T08:01:43.913Z",80681,4083,78.3857279031694,60.26452996291111
"2025-10-30T09:01:43.913Z",79424,3923,83.8741597907985,64.08489309111319
"2025-10-30T10:01:43.913Z",80114,4090,84.30989215418667,68.43662301819369
"2025-10-30T11:01:43.913Z",119534,5915,100,93.17494617881941
"2025-10-30T12:01:43.913Z",29363,1569,29.362618445023234,27.684355512189338
"2025-10-30T13:01:43.913Z",30023,1481,25.94018572267642,24.368012157666918
"2025-10-30T14:01:43.913Z",29276,1517,25.052815322820532,25.641853141358403
"2025-10-30T15:01:43.913Z",30603,1560,26.655374969140443,23.619283158326464
"2025-10-30T16:01:43.913Z",29195,1518,33.65047379242051,24.31031818421861
"2025-10-30T17:01:43.913Z",29130,1585,30.602577266288403,21.434214783804254
"2025-10-30T18:01:43.913Z",29288,1519,25.23848978039938,21.06582506328974
"2025-10-30T19:01:43.913Z",29507,1402,30.991146392450798,27.111812269006833
"2025-10-30T20:01:43.913Z",30452,1599,27.495610089135717,25.482583758313677
"2025-10-30T21:01:43.913Z",29911,1501,27.188056478211323,25.726807459988812
"2025-10-30T22:01:43.913Z",29802,1578,27.210597671585365,22.454939750538898
"2025-10-30T23:01:43.913Z",29381,1477,32.10251121427716,20.906860373697455
"2025-10-31T00:01:43.913Z",30427,1599,28.845157825443085,21.169988948634106
"2025-10-31T01:01:43.913Z",30659,1594,28.454973050434656,23.66798524817518
"2025-10-31T02:01:43.913Z",80915,3960,81.6568566252964,61.89842090550413
"2025-10-31T03:01:43.913Z",79686,4050,77.82379254677915,59.0086099282583
"2025-10-31T04:01:43.913Z",79471,3924,81.25060023481073,60.6320235603507
"2025-10-31T05:01:43.913Z",80590,4077,83.1111131944907,62.360024069591915
"2025-10-31T06:01:43.913Z",80676,4010,77.26102278582222,59.10048235823329
"2025-10-31T07:01:43.913Z",79072,4085,80.50748635419261,67.54264704214415
"2025-10-31T08:01:43.913Z",79577,4061,78.29804756937554,64.91569190908407
"2025-10-31T09:01:43.913Z",80867,3966,80.84640882488988,61.700640583388385
"2025-10-31T10:01:43.913Z",80641,3905,84.38790815219282,63.874671149344636
"2025-10-31T11:01:43.913Z",79915,3948,79.22789233138704,63.11928918663757
"2025-10-31T12:01:43.913Z",29097,1519,28.912761087397698,20.505803886820793
"2025-10-31T13:01:43.913Z",30932,1524,31.226509768054918,23.605025601144572
"2025-10-31T14:01:43.913Z",30713,1400,27.97603319630702,27.54300569548417
"2025-10-31T15:01:43.913Z",30100,1543,33.12199468239531,22.5111977250527
"2025-10-31T16:01:43.913Z",30000,1444,34.40324340783852,24.304872162092387
"2025-10-31T17:01:43.913Z",29728,1413,28.850178938359907,24.409747325033194
"2025-10-31T18:01:43.913Z",30171,1476,29.8094088540845,20.698390476336325
"2025-10-31T19:01:43.913Z",30263,1548,34.204956251726536,19.196996125581173
"2025-10-31T20:01:43.913Z",29465,1442,34.43566797563755,28.907028948034753
"2025-10-31T21:01:43.913Z",29591,1571,28.05257183373286,20.078476354484067
"2025-10-31T22:01:43.913Z",30384,1407,28.958139261144836,25.928770382360376
"2025-10-31T23:01:43.913Z",29644,1510,27.55776359788788,27.616743165943568
"2025-11-01T00:01:43.913Z",29756,1417,26.330445218385115,23.015306612494495
"2025-11-01T01:01:43.913Z",30837,1519,27.09876689902464,22.10319052991368
"2025-11-01T02:01:43.913Z",49843,2459,47.62761281868772,36.50439996897729
"2025-11-01T03:01:43.913Z",49360,2480,49.70757268415871,39.61747456343807
"2025-11-01T04:01:43.913Z",50130,2465,47.07803481141937,36.06684503269566
"2025-11-01T05:01:43.913Z",50508,2453,48.051587091855566,43.18477851614743
"2025-11-01T06:01:43.913Z",49327,2595,53.016997711492046,36.65455117171944
"2025-11-01T07:01:43.913Z",49704,2507,54.92960951102837,44.12348701724298
"2025-11-01T08:01:43.913Z",49233,2533,53.28658388415228,38.146641475817304
"2025-11-01T09:01:43.913Z",49498,2495,49.02034895180725,39.581267134275514
"2025-11-01T10:01:43.913Z",50353,2591,46.43736778426678,36.63177725715956
"2025-11-01T11:01:43.913Z",49262,2531,54.72118668814085,38.693142003242144
"2025-11-01T12:01:43.913Z",30057,1565,28.76929903824028,28.10147232614342
"2025-11-01T13:01:43.913Z",30841,1500,34.866241924440146,20.004031178966688
"2025-11-01T14:01:43.913Z",29287,1514,28.62261046479488,22.23816493001172
"2025-11-01T15:01:43.913Z",29605,1543,31.420917951734012,21.09572571550908
"2025-11-01T16:01:43.913Z",29129,1443,33.75599835309215,23.685479029680817
"2025-11-01T17:01:43.913Z",30939,1583,26.55210758106749,21.63229913144426
"2025-11-01T18:01:43.913Z",30358,1460,29.709441179669174,25.018273455659276
"2025-11-01T19:01:43.913Z",29360,1475,27.22850616647805,21.092571764904385
"2025-11-01T20:01:43.913Z",29688,1570,31.28250376560974,26.527247342035672
"2025-11-01T21:01:43.913Z",29864,1436,31.681814100513638,28.125599175800197
"2025-11-01T22:01:43.913Z",30796,1539,34.08723681375936,19.0581054145089
"2025-11-01T23:01:43.913Z",29431,1593,34.31415698689403,21.91362443859067
"2025-11-02T00:01:43.913Z",30850,1556,31.625145090161034,28.01014510950273
"2025-11-02T01:01:43.913Z",30427,1523,33.43662975704749,26.79772109294312
"2025-11-02T02:01:43.913Z",50596,2427,49.72603391075422,41.25565081592422
"2025-11-02T03:01:43.913Z",50222,2554,53.52181376859982,44.61227883339848
"2025-11-02T04:01:43.913Z",50451,2428,45.97196760525493,35.63475510178792
"2025-11-02T05:01:43.913Z",49546,2576,46.541357654860505,42.23796426937408
"2025-11-02T06:01:43.913Z",50225,2596,52.142594834972506,36.381887713037905
"2025-11-02T07:01:43.913Z",49470,2495,48.8084890284331,43.73742552874964
"2025-11-02T08:01:43.913Z",49097,2544,46.10066492205119,37.88673392187902
"2025-11-02T09:01:43.913Z",49176,2549,53.07021785141414,39.344217919372646
"2025-11-02T10:01:43.913Z",50882,2477,49.82493151392052,37.65070481129406
"2025-11-02T11:01:43.913Z",49086,2428,51.77766502929928,41.465939491615366
"2025-11-02T12:01:43.913Z",29651,1445,27.26580776560971,21.88584982069077
"2025-11-02T13:01:43.913Z",30359,1546,34.214378589442205,22.552967357964327
"2025-11-02T14:01:43.913Z",30359,1522,27.712549526566644,28.696517146467507
"2025-11-02T15:01:43.913Z",30295,1565,26.847753239018296,25.812516777142346
"2025-11-02T16:01:43.913Z",30961,1401,29.191649638041998,20.72460588954118
"2025-11-02T17:01:43.913Z",29237,1457,26.590309735786366,25.670235152921702
"2025-11-02T18:01:43.913Z",30370,1466,31.229047052054337,26.633463184974985
"2025-11-02T19:01:43.913Z",29972,1557,31.279686794068716,27.969749879763164
"2025-11-02T20:01:43.913Z",30193,1443,29.78581647006577,24.34797641022584
"2025-11-02T21:01:43.913Z",30806,1595,34.93899570698018,27.395864749359646
"2025-11-02T22:01:43.913Z",30341,1454,26.697416038485663,21.505176278151996
"2025-11-02T23:01:43.913Z",29876,1479,29.45577073804361,27.115503602105072
"2025-11-03T00:01:43.913Z",30691,1592,27.45811946998638,19.295479072715825
"2025-11-03T01:01:43.913Z",29038,1431,26.661397263722634,24.13737387420912
"2025-11-03T02:01:43.913Z",79683,3995,79.97354187806708,63.61372070463088
"2025-11-03T03:01:43.913Z",80969,3930,83.19482570125571,61.68110716482629
"2025-11-03T04:01:43.913Z",80037,3945,81.34444799614947,64.74885849346704
"2025-11-03T05:01:43.913Z",79502,3991,84.13892372084504,67.33835993075611
"2025-11-03T06:01:43.913Z",80884,3933,76.72590966358946,62.075039729273
"2025-11-03T07:01:43.913Z",80644,4063,84.14919127676549,66.92005532127877
"2025-11-03T08:01:43.913Z",79518,4055,79.72463844548184,64.36059524450116
"2025-11-03T09:01:43.913Z",79225,4056,81.15397606752383,68.48483902777691
"2025-11-03T10:01:43.913Z",80349,4022,84.37954634718687,68.84095405676523
"2025-11-03T11:01:43.913Z",80157,4023,76.35393995806481,61.15931003623552
"2025-11-03T12:01:43.913Z",29905,1406,34.2787451605806,26.810276907647427
"2025-11-03T13:01:43.913Z",29644,1436,32.79987780212215,28.728298262540633
"2025-11-03T14:01:43.913Z",29062,1425,32.073434080156105,20.4377661842906
"2025-11-03T15:01:43.913Z",29372,1522,27.919394939704972,23.09244864689496
"2025-11-03T16:01:43.913Z",30762,1548,26.84640938093547,20.67309489128569
"2025-11-03T17:01:43.913Z",30571,1586,28.748072946186095,25.155952424162447
"2025-11-03T18:01:43.913Z",30931,1520,34.476377515711185,25.225835045904706
"2025-11-03T19:01:43.913Z",30066,1525,32.57929911025681,19.24512814571434
"2025-11-03T20:01:43.913Z",29264,1463,30.207563583835785,24.970803858643553
"2025-11-03T21:01:43.913Z",29343,1507,28.914702859706086,21.367102889001934
"2025-11-03T22:01:43.913Z",29820,1575,31.93228867318419,23.888702839743917
"2025-11-03T23:01:43.913Z",30835,1421,31.987191751174937,19.21211346895862
"2025-11-04T00:01:43.913Z",29641,1409,28.836674969742507,23.33480143952749
"2025-11-04T01:01:43.913Z",30439,1507,26.914469007747286,19.396903393618167
"2025-11-04T02:01:43.913Z",80109,3947,81.0401751620865,68.75938722031214
"2025-11-04T03:01:43.913Z",80322,4087,84.74200695372036,67.96649235679584
"2025-11-04T04:01:43.913Z",80907,3974,78.24852105256717,67.03154677948389
"2025-11-04T05:01:43.913Z",79899,3960,75.64393065031797,60.38197004076963
"2025-11-04T06:01:43.913Z",80671,4075,78.32736061065745,60.19566281627615
"2025-11-04T07:01:43.913Z",79341,3971,79.96324665748296,65.75944511509591
"2025-11-04T08:01:43.913Z",80609,4088,81.5997154606099,61.15980700222191
"2025-11-04T09:01:43.913Z",79233,4063,82.79577379717847,64.36813810354276
"2025-11-04T10:01:43.913Z",79673,3920,76.64143610093998,60.347239104967194
"2025-11-04T11:01:43.913Z",79964,3950,84.9329552298075,65.83058984864888
"2025-11-04T12:01:43.913Z",30765,1415,34.451868549434444,24.334203737989437
"2025-11-04T13:01:43.913Z",30661,1494,28.867351779789242,20.79324652835078
"2025-11-04T14:01:43.913Z",29529,1518,33.2845687878115,20.299843056243212
"2025-11-04T15:01:43.913Z",30445,1447,26.34848195604858,27.427023634895043
"2025-11-04T16:01:43.913Z",30625,1592,27.75234863521603,28.707384446280034
"2025-11-04T17:01:43.913Z",29146,1432,27.654731834314145,25.690700956998953
"2025-11-04T18:01:43.913Z",29558,1431,34.29299892271186,25.254500902919094
"2025-11-04T19:01:43.913Z",29463,1410,30.582263134780966,19.040552030903495
"2025-11-04T20:01:43.913Z",30037,1581,28.953399686215732,23.116682911444208
"2025-11-04T21:01:43.913Z",29192,1579,26.255057891017685,20.280927535844924
"2025-11-04T22:01:43.913Z",30232,1411,25.852006108628338,21.49737875993122
"2025-11-04T23:01:43.913Z",119570,5966,100,96.53866503661231
"2025-11-05T00:01:43.913Z",30222,1477,34.37918550741136,24.575033557149357
"2025-11-05T01:01:43.913Z",30245,1453,30.25872153256795,22.768517547367082
"2025-11-05T02:01:43.913Z",79694,4073,80.1632678565356,61.21417591563177
"2025-11-05T03:01:43.913Z",80933,4029,82.07291949402003,64.41467857700673
"2025-11-05T04:01:43.913Z",79545,4075,78.4097563594024,61.388059545278736
"2025-11-05T05:01:43.913Z",80852,4051,76.35670430255144,67.6364188711275
"2025-11-05T06:01:43.913Z",79222,3934,84.19146282133713,63.52717507456929
"2025-11-05T07:01:43.913Z",79880,4029,80.49194787424788,59.50288188020981
"2025-11-05T08:01:43.913Z",79992,4010,79.54312745292141,64.26122391113105
"2025-11-05T09:01:43.913Z",79601,4090,77.36164273368959,60.86100110445568
"2025-11-05T10:01:43.913Z",79686,4042,83.40852524467505,65.96341136104543
"2025-11-05T11:01:43.913Z",80647,3963,84.00230812711378,67.13913870227314
"2025-11-05T12:01:43.913Z",29336,1559,27.013793974617066,27.029778253112553
"2025-11-05T13:01:43.913Z",29937,1584,34.63223860699862,25.85006702981237
"2025-11-05T14:01:43.913Z",29611,1462,25.688341930478824,27.84250836401013
"2025-11-05T15:01:43.913Z",29419,1501,33.29643771068874,24.59155685185385
"2025-11-05T16:01:43.913Z",29105,1462,28.327707093488307,20.86262865552172
